timestamp,tank_id,pH,EC_mS_cm,temp_C,do_mg_L
2025-12-06 12:50:00,TANK_01,6.093,0.686,20.8,8.28
2025-12-06 13:00:00,TANK_01,6.101,0.688,20.72,8.39
2025-12-06 13:10:00,TANK_01,6.11,0.7,20.97,8.43
2025-12-06 13:20:00,TANK_01,6.115,0.695,21.03,8.37
2025-12-06 13:30:00,TANK_01,6.11,0.698,21.08,8.39
2025-12-06 13:40:00,TANK_01,6.111,0.698,20.94,8.6
2025-12-06 13:50:00,TANK_01,6.119,0.703,21.44,8.38
2025-12-06 14:00:00,TANK_01,6.125,0.71,21.5,8.3
2025-12-06 14:10:00,TANK_01,6.113,0.695,21.53,8.25
2025-12-06 14:20:00,TANK_01,6.12,0.694,21.49,8.2
2025-12-06 14:30:00,TANK_01,6.125,0.672,21.48,8.15
2025-12-06 14:40:00,TANK_01,6.127,0.673,21.56,8.28
2025-12-06 14:50:00,TANK_01,6.11,0.663,21.62,8.29
2025-12-06 15:00:00,TANK_01,6.114,0.646,21.87,8.2
2025-12-06 15:10:00,TANK_01,6.131,0.652,21.92,8.25
2025-12-06 15:20:00,TANK_01,6.127,0.65,21.95,8.16
2025-12-06 15:30:00,TANK_01,6.109,0.65,21.94,8.24
2025-12-06 15:40:00,TANK_01,6.116,0.67,21.8,8.39
2025-12-06 15:50:00,TANK_01,6.124,0.669,21.88,8.21
2025-12-06 16:00:00,TANK_01,6.131,0.669,22.05,8.12
2025-12-06 16:10:00,TANK_01,6.124,0.675,22.23,8.24
2025-12-06 16:20:00,TANK_01,6.117,0.688,22.52,8.1
2025-12-06 16:30:00,TANK_01,6.129,0.675,22.56,8.15
2025-12-06 16:40:00,TANK_01,6.142,0.677,22.14,8.21
2025-12-06 16:50:00,TANK_01,6.142,0.686,22.29,7.84
2025-12-06 17:00:00,TANK_01,6.142,0.683,22.53,8.01
2025-12-06 17:10:00,TANK_01,6.139,0.679,22.4,8.17
2025-12-06 17:20:00,TANK_01,6.137,0.673,22.45,8.07
2025-12-06 17:30:00,TANK_01,6.152,0.671,22.5,8.11
2025-12-06 17:40:00,TANK_01,6.161,0.671,22.67,8.13
2025-12-06 17:50:00,TANK_01,6.169,0.672,22.5,8.08
2025-12-06 18:00:00,TANK_01,6.163,0.68,22.85,8.0
2025-12-06 18:10:00,TANK_01,6.171,0.683,22.71,8.2
2025-12-06 18:20:00,TANK_01,6.167,0.676,22.66,8.17
2025-12-06 18:30:00,TANK_01,6.16,0.668,22.92,8.06
2025-12-06 18:40:00,TANK_01,6.159,0.659,22.85,7.93
2025-12-06 18:50:00,TANK_01,6.162,0.66,22.84,8.05
2025-12-06 19:00:00,TANK_01,6.168,0.642,22.74,8.12
2025-12-06 19:10:00,TANK_01,6.167,0.65,23.08,8.14
2025-12-06 19:20:00,TANK_01,6.178,0.651,23.04,7.94
2025-12-06 19:30:00,TANK_01,6.18,0.648,22.85,7.96
2025-12-06 19:40:00,TANK_01,6.185,0.633,22.69,8.16
2025-12-06 19:50:00,TANK_01,6.19,0.64,22.91,8.07
2025-12-06 20:00:00,TANK_01,6.186,0.635,22.79,8.22
2025-12-06 20:10:00,TANK_01,6.177,0.65,22.78,7.96
2025-12-06 20:20:00,TANK_01,6.189,0.656,22.97,7.92
2025-12-06 20:30:00,TANK_01,6.145,0.893,22.95,7.95
2025-12-06 20:40:00,TANK_01,6.159,0.891,22.82,7.91
2025-12-06 20:50:00,TANK_01,6.162,0.903,22.96,7.95
2025-12-06 21:00:00,TANK_01,6.158,0.898,22.88,8.1
2025-12-06 21:10:00,TANK_01,6.16,0.905,22.91,7.92
2025-12-06 21:20:00,TANK_01,6.162,0.894,22.85,8.08
2025-12-06 21:30:00,TANK_01,6.155,0.881,22.84,8.02
2025-12-06 21:40:00,TANK_01,6.167,0.874,22.99,8.07
2025-12-06 21:50:00,TANK_01,6.152,0.867,22.76,8.04
2025-12-06 22:00:00,TANK_01,6.144,0.849,22.69,8.04
2025-12-06 22:10:00,TANK_01,6.15,0.851,22.57,8.16
2025-12-06 22:20:00,TANK_01,6.145,0.86,22.6,8.02
2025-12-06 22:30:00,TANK_01,6.146,0.867,22.65,7.94
2025-12-06 22:40:00,TANK_01,6.156,0.86,22.4,7.95
2025-12-06 22:50:00,TANK_01,6.169,0.875,22.46,8.07
2025-12-06 23:00:00,TANK_01,6.169,0.862,22.5,8.15
2025-12-06 23:10:00,TANK_01,6.165,0.864,22.38,8.21
2025-12-06 23:20:00,TANK_01,6.157,0.859,22.55,8.1
2025-12-06 23:30:00,TANK_01,6.181,0.866,22.47,8.16
2025-12-06 23:40:00,TANK_01,6.174,0.875,22.16,8.0
2025-12-06 23:50:00,TANK_01,6.179,0.885,22.37,8.16
2025-12-07 00:00:00,TANK_01,6.179,0.883,22.22,8.24
2025-12-07 00:10:00,TANK_01,6.179,0.889,22.24,8.26
2025-12-07 00:20:00,TANK_01,6.192,0.897,22.25,8.05
2025-12-07 00:30:00,TANK_01,6.209,0.898,21.79,8.23
2025-12-07 00:40:00,TANK_01,6.213,0.884,21.92,7.98
2025-12-07 00:50:00,TANK_01,6.23,0.881,21.85,8.3
2025-12-07 01:00:00,TANK_01,6.231,0.868,21.55,8.33
2025-12-07 01:10:00,TANK_01,6.239,0.863,21.48,8.31
2025-12-07 01:20:00,TANK_01,6.24,0.869,21.56,8.06
2025-12-07 01:30:00,TANK_01,6.235,0.877,21.71,8.2
2025-12-07 01:40:00,TANK_01,6.23,0.858,21.66,8.2
2025-12-07 01:50:00,TANK_01,6.223,0.849,21.4,8.33
2025-12-07 02:00:00,TANK_01,6.22,0.862,21.46,8.31
2025-12-07 02:10:00,TANK_01,6.233,0.85,21.33,8.38
2025-12-07 02:20:00,TANK_01,6.242,0.845,21.1,8.16
2025-12-07 02:30:00,TANK_01,6.247,0.844,21.15,8.35
2025-12-07 02:40:00,TANK_01,6.247,0.838,21.2,8.19
2025-12-07 02:50:00,TANK_01,6.236,0.825,21.0,8.42
2025-12-07 03:00:00,TANK_01,6.229,0.826,21.09,8.51
2025-12-07 03:10:00,TANK_01,6.238,0.821,20.73,8.16
2025-12-07 03:20:00,TANK_01,6.233,0.822,20.8,8.58
2025-12-07 03:30:00,TANK_01,6.221,0.815,20.51,8.56
2025-12-07 03:40:00,TANK_01,6.215,0.797,20.7,8.55
2025-12-07 03:50:00,TANK_01,6.236,0.794,20.73,8.36
2025-12-07 04:00:00,TANK_01,6.234,0.789,20.79,8.33
2025-12-07 04:10:00,TANK_01,6.214,0.777,20.47,8.47
2025-12-07 04:20:00,TANK_01,6.209,0.778,20.51,8.41
2025-12-07 04:30:00,TANK_01,6.216,0.769,20.31,8.57
2025-12-07 04:40:00,TANK_01,6.217,0.74,20.33,8.53
2025-12-07 04:50:00,TANK_01,6.232,0.746,20.37,8.57
2025-12-07 05:00:00,TANK_01,6.243,0.757,20.14,8.5
2025-12-07 05:10:00,TANK_01,6.228,0.767,20.15,8.41
2025-12-07 05:20:00,TANK_01,6.247,0.756,20.14,8.51
2025-12-07 05:30:00,TANK_01,6.245,0.767,20.22,8.4
2025-12-07 05:40:00,TANK_01,6.253,0.763,20.04,8.58
2025-12-07 05:50:00,TANK_01,6.258,0.764,19.97,8.54
2025-12-07 06:00:00,TANK_01,6.246,0.771,20.0,8.52
2025-12-07 06:10:00,TANK_01,6.253,0.768,20.06,8.45
2025-12-07 06:20:00,TANK_01,6.256,0.776,19.75,8.53
2025-12-07 06:30:00,TANK_01,6.257,0.774,20.0,8.64
2025-12-07 06:40:00,TANK_01,6.193,0.999,19.97,8.63
2025-12-07 06:50:00,TANK_01,6.182,1.195,19.93,8.63
2025-12-07 07:00:00,TANK_01,6.15,1.374,19.92,8.58
2025-12-07 07:10:00,TANK_01,6.147,1.365,19.89,8.59
2025-12-07 07:20:00,TANK_01,6.158,1.367,19.84,8.62
2025-12-07 07:30:00,TANK_01,6.169,1.377,19.83,8.57
2025-12-07 07:40:00,TANK_01,6.167,1.398,19.97,8.66
2025-12-07 07:50:00,TANK_01,6.158,1.401,20.02,8.41
2025-12-07 08:00:00,TANK_01,6.157,1.382,20.21,8.52
2025-12-07 08:10:00,TANK_01,6.153,1.39,19.81,8.63
2025-12-07 08:20:00,TANK_01,6.149,1.402,19.78,8.59
2025-12-07 08:30:00,TANK_01,6.14,1.403,19.86,8.44
2025-12-07 08:40:00,TANK_01,6.158,1.401,19.88,8.65
2025-12-07 08:50:00,TANK_01,6.15,1.39,19.82,8.67
2025-12-07 09:00:00,TANK_01,6.141,1.416,19.95,8.58
2025-12-07 09:10:00,TANK_01,6.146,1.41,19.94,8.49
2025-12-07 09:20:00,TANK_01,6.146,1.408,20.14,8.53
2025-12-07 09:30:00,TANK_01,6.147,1.406,19.9,8.46
2025-12-07 09:40:00,TANK_01,6.146,1.419,20.08,8.46
2025-12-07 09:50:00,TANK_01,6.139,1.416,20.18,8.6
2025-12-07 10:00:00,TANK_01,6.136,1.409,20.15,8.44
2025-12-07 10:10:00,TANK_01,6.135,1.425,20.05,8.54
2025-12-07 10:20:00,TANK_01,6.135,1.434,20.2,8.36
2025-12-07 10:30:00,TANK_01,6.126,1.44,20.21,8.45
2025-12-07 10:40:00,TANK_01,6.113,1.442,20.2,8.57
2025-12-07 10:50:00,TANK_01,6.117,1.433,20.16,8.45
2025-12-07 11:00:00,TANK_01,6.121,1.44,20.13,8.64
2025-12-07 11:10:00,TANK_01,6.124,1.436,20.17,8.4
2025-12-07 11:20:00,TANK_01,6.136,1.436,20.47,8.42
2025-12-07 11:30:00,TANK_01,6.132,1.433,20.62,8.51
2025-12-07 11:40:00,TANK_01,6.139,1.43,20.63,8.57
2025-12-07 11:50:00,TANK_01,6.148,1.443,20.47,8.26
2025-12-07 12:00:00,TANK_01,6.157,1.442,20.27,8.56
2025-12-07 12:10:00,TANK_01,6.168,1.445,20.78,8.25
2025-12-07 12:20:00,TANK_01,6.18,1.47,21.14,8.34
2025-12-07 12:30:00,TANK_01,6.182,1.478,20.76,8.35
2025-12-07 12:40:00,TANK_01,6.19,1.481,20.9,8.37
2025-12-07 12:50:00,TANK_01,6.179,1.477,21.17,8.27
2025-12-07 13:00:00,TANK_01,6.173,1.473,20.96,8.43
2025-12-07 13:10:00,TANK_01,6.158,1.463,21.2,8.13
2025-12-07 13:20:00,TANK_01,6.174,1.477,21.25,8.44
2025-12-07 13:30:00,TANK_01,6.178,1.483,21.46,8.5
2025-12-07 13:40:00,TANK_01,6.182,1.507,21.53,8.43
2025-12-07 13:50:00,TANK_01,6.184,1.512,21.74,8.18
2025-12-07 14:00:00,TANK_01,6.173,1.536,21.29,8.41
2025-12-07 14:10:00,TANK_01,6.167,1.534,21.39,8.28
2025-12-07 14:20:00,TANK_01,6.155,1.533,21.73,8.09
2025-12-07 14:30:00,TANK_01,6.165,1.543,21.49,8.23
2025-12-07 14:40:00,TANK_01,6.158,1.578,21.82,8.08
2025-12-07 14:50:00,TANK_01,6.161,1.565,21.79,8.35
2025-12-07 15:00:00,TANK_01,6.161,1.566,22.09,8.37
2025-12-07 15:10:00,TANK_01,6.165,1.555,22.02,8.21
2025-12-07 15:20:00,TANK_01,6.165,1.562,22.01,8.37
2025-12-07 15:30:00,TANK_01,6.171,1.545,22.17,8.23
2025-12-07 15:40:00,TANK_01,6.176,1.561,22.1,8.01
2025-12-07 15:50:00,TANK_01,6.186,1.557,22.25,8.23
2025-12-07 16:00:00,TANK_01,6.177,1.543,22.22,8.22
2025-12-07 16:10:00,TANK_01,6.176,1.535,22.16,8.22
2025-12-07 16:20:00,TANK_01,6.165,1.541,22.43,8.14
2025-12-07 16:30:00,TANK_01,6.159,1.545,22.28,8.06
2025-12-07 16:40:00,TANK_01,6.165,1.56,22.65,8.0
2025-12-07 16:50:00,TANK_01,6.159,1.56,22.5,8.2
2025-12-07 17:00:00,TANK_01,6.18,1.555,22.43,8.03
2025-12-07 17:10:00,TANK_01,6.178,1.549,22.9,8.13
2025-12-07 17:20:00,TANK_01,6.171,1.561,23.01,7.84
2025-12-07 17:30:00,TANK_01,6.169,1.562,23.02,7.85
2025-12-07 17:40:00,TANK_01,6.166,1.554,22.78,8.03
2025-12-07 17:50:00,TANK_01,6.174,1.56,23.09,7.94
2025-12-07 18:00:00,TANK_01,6.176,1.565,23.15,7.89
2025-12-07 18:10:00,TANK_01,6.177,1.555,23.05,7.84
2025-12-07 18:20:00,TANK_01,6.165,1.555,22.9,8.06
2025-12-07 18:30:00,TANK_01,6.157,1.533,23.52,6.77
2025-12-07 18:40:00,TANK_01,6.153,1.578,23.62,6.89
2025-12-07 18:50:00,TANK_01,6.168,1.606,23.72,6.55
2025-12-07 19:00:00,TANK_01,6.166,1.634,23.81,6.6
2025-12-07 19:10:00,TANK_01,6.165,1.639,23.74,6.74
2025-12-07 19:20:00,TANK_01,6.184,1.67,23.84,6.79
2025-12-07 19:30:00,TANK_01,6.193,1.702,23.6,6.73
2025-12-07 19:40:00,TANK_01,6.182,1.756,23.48,6.63
2025-12-07 19:50:00,TANK_01,6.184,1.772,23.15,8.04
2025-12-07 20:00:00,TANK_01,6.178,1.784,23.19,7.94
2025-12-07 20:10:00,TANK_01,6.179,1.774,23.17,7.82
2025-12-07 20:20:00,TANK_01,6.176,1.773,23.29,7.91
2025-12-07 20:30:00,TANK_01,6.164,1.772,23.13,7.89
2025-12-07 20:40:00,TANK_01,6.182,1.769,23.55,7.88
2025-12-07 20:50:00,TANK_01,6.171,1.767,23.09,8.07
2025-12-07 21:00:00,TANK_01,6.167,1.767,23.27,7.95
2025-12-07 21:10:00,TANK_01,6.17,1.76,23.27,8.13
2025-12-07 21:20:00,TANK_01,6.168,1.751,23.15,8.15
2025-12-07 21:30:00,TANK_01,6.167,1.765,23.01,7.99
2025-12-07 21:40:00,TANK_01,6.178,1.768,23.04,8.17
2025-12-07 21:50:00,TANK_01,6.179,1.769,23.03,7.92
2025-12-07 22:00:00,TANK_01,6.182,1.782,23.02,8.13
2025-12-07 22:10:00,TANK_01,6.174,1.784,23.08,8.05
2025-12-07 22:20:00,TANK_01,6.173,1.765,22.94,8.11
2025-12-07 22:30:00,TANK_01,6.18,1.764,23.09,7.89
2025-12-07 22:40:00,TANK_01,6.185,1.78,23.07,8.19
2025-12-07 22:50:00,TANK_01,6.174,1.776,22.86,8.11
2025-12-07 23:00:00,TANK_01,6.162,1.779,22.69,8.05
2025-12-07 23:10:00,TANK_01,6.147,1.786,22.51,8.13
2025-12-07 23:20:00,TANK_01,6.135,1.778,22.77,8.08
2025-12-07 23:30:00,TANK_01,6.124,1.753,22.66,8.09
2025-12-07 23:40:00,TANK_01,6.109,1.771,22.69,7.92
2025-12-07 23:50:00,TANK_01,6.119,1.757,22.72,8.22
2025-12-01 00:00:00,TANK_02,5.875,1.586,23.61,8.08
2025-12-01 00:10:00,TANK_02,5.875,1.602,23.57,7.88
2025-12-01 00:20:00,TANK_02,5.878,1.595,23.61,7.71
2025-12-01 00:30:00,TANK_02,5.891,1.596,23.41,7.93
2025-12-01 00:40:00,TANK_02,5.887,1.601,23.4,7.74
2025-12-01 00:50:00,TANK_02,5.875,1.599,23.33,7.79
2025-12-01 01:00:00,TANK_02,5.874,1.591,23.21,7.86
2025-12-01 01:10:00,TANK_02,6.063,1.567,23.15,7.82
2025-12-01 01:20:00,TANK_02,6.186,1.562,23.18,7.91
2025-12-01 01:30:00,TANK_02,6.179,1.57,23.18,8.09
2025-12-01 01:40:00,TANK_02,6.173,1.58,22.91,8.01
2025-12-01 01:50:00,TANK_02,6.178,1.59,22.88,7.77
2025-12-01 02:00:00,TANK_02,6.189,1.58,22.81,7.73
2025-12-01 02:10:00,TANK_02,6.184,1.592,22.68,7.91
2025-12-01 02:20:00,TANK_02,6.173,1.59,22.72,7.88
2025-12-01 02:30:00,TANK_02,6.169,1.577,22.71,7.94
2025-12-01 02:40:00,TANK_02,6.164,1.578,22.66,7.84
2025-12-01 02:50:00,TANK_02,6.176,1.565,22.37,8.02
2025-12-01 03:00:00,TANK_02,6.181,1.54,22.3,8.15
2025-12-01 03:10:00,TANK_02,6.179,1.546,22.49,7.87
2025-12-01 03:20:00,TANK_02,6.183,1.541,22.35,7.87
2025-12-01 03:30:00,TANK_02,6.202,1.554,22.18,7.94
2025-12-01 03:40:00,TANK_02,6.205,1.549,22.19,8.01
2025-12-01 03:50:00,TANK_02,6.209,1.549,22.03,8.15
2025-12-01 04:00:00,TANK_02,6.208,1.539,22.16,8.16
2025-12-01 04:10:00,TANK_02,6.217,1.545,21.73,8.15
2025-12-01 04:20:00,TANK_02,6.233,1.536,22.06,8.1
2025-12-01 04:30:00,TANK_02,6.237,1.55,22.06,8.08
2025-12-01 04:40:00,TANK_02,6.236,1.571,21.84,8.0
2025-12-01 04:50:00,TANK_02,6.237,1.583,21.81,8.09
2025-12-01 05:00:00,TANK_02,6.239,1.59,21.66,8.24
2025-12-01 05:10:00,TANK_02,6.228,1.586,21.77,8.21
2025-12-01 05:20:00,TANK_02,6.23,1.614,21.58,8.32
2025-12-01 05:30:00,TANK_02,6.236,1.607,21.4,8.18
2025-12-01 05:40:00,TANK_02,6.223,1.594,21.62,8.12
2025-12-01 05:50:00,TANK_02,6.232,1.579,21.59,8.34
2025-12-01 06:00:00,TANK_02,6.231,1.562,21.53,8.2
2025-12-01 06:10:00,TANK_02,6.245,1.557,21.58,8.14
2025-12-01 06:20:00,TANK_02,6.257,1.554,21.24,8.16
2025-12-01 06:30:00,TANK_02,6.264,1.546,21.3,8.11
2025-12-01 06:40:00,TANK_02,6.264,,21.34,8.09
2025-12-01 06:50:00,TANK_02,6.267,1.545,21.46,8.38
2025-12-01 07:00:00,TANK_02,6.252,1.545,21.26,8.25
2025-12-01 07:10:00,TANK_02,6.254,1.559,21.5,8.22
2025-12-01 07:20:00,TANK_02,6.266,1.557,21.19,8.35
2025-12-01 07:30:00,TANK_02,6.258,1.575,21.36,8.11
2025-12-01 07:40:00,TANK_02,6.257,1.573,21.26,8.21
2025-12-01 07:50:00,TANK_02,6.033,1.587,21.35,8.08
2025-12-01 08:00:00,TANK_02,6.253,1.578,21.46,8.21
2025-12-01 08:10:00,TANK_02,6.244,1.574,21.26,8.12
2025-12-01 08:20:00,TANK_02,6.264,1.568,21.26,8.08
2025-12-01 08:30:00,TANK_02,6.25,1.571,21.05,8.27
2025-12-01 08:40:00,TANK_02,6.238,1.596,21.36,8.14
2025-12-01 08:50:00,TANK_02,6.237,1.583,21.44,8.1
2025-12-01 09:00:00,TANK_02,6.238,1.591,21.5,8.18
2025-12-01 09:10:00,TANK_02,6.248,1.589,21.5,8.07
2025-12-01 09:20:00,TANK_02,6.231,1.581,21.47,8.31
2025-12-01 09:30:00,TANK_02,6.238,1.581,21.33,8.18
2025-12-01 09:40:00,TANK_02,6.254,1.571,21.33,8.31
2025-12-01 09:50:00,TANK_02,6.25,1.564,21.53,8.09
2025-12-01 10:00:00,TANK_02,6.24,1.564,21.61,8.07
2025-12-01 10:10:00,TANK_02,6.24,1.588,21.45,8.21
2025-12-01 10:20:00,TANK_02,6.233,1.591,21.59,8.14
2025-12-01 10:30:00,TANK_02,6.229,1.581,21.84,8.26
2025-12-01 10:40:00,TANK_02,6.219,1.578,21.78,7.98
2025-12-01 10:50:00,TANK_02,6.216,1.588,21.85,8.03
2025-12-01 11:00:00,TANK_02,6.218,1.587,21.79,8.1
2025-12-01 11:10:00,TANK_02,6.237,1.579,21.93,8.13
2025-12-01 11:20:00,TANK_02,6.242,1.585,21.88,8.08
2025-12-01 11:30:00,TANK_02,6.244,1.591,22.11,8.14
2025-12-01 11:40:00,TANK_02,6.253,1.585,21.9,8.05
2025-12-01 11:50:00,TANK_02,6.244,1.584,22.23,8.17
2025-12-01 12:00:00,TANK_02,6.243,1.588,22.37,8.08
2025-12-01 12:10:00,TANK_02,6.253,1.577,22.13,7.81
2025-12-01 12:20:00,TANK_02,6.251,1.579,22.38,8.17
2025-12-01 12:30:00,TANK_02,6.246,1.59,22.39,8.03
2025-12-01 12:40:00,TANK_02,6.243,1.576,22.38,8.27
2025-12-01 12:50:00,TANK_02,6.238,1.594,22.59,7.79
2025-12-01 13:00:00,TANK_02,6.245,1.585,22.48,8.07
2025-12-01 13:10:00,TANK_02,6.246,1.578,22.54,8.07
2025-12-01 13:20:00,TANK_02,6.239,1.575,22.94,7.91
2025-12-01 13:30:00,TANK_02,6.235,1.573,22.63,7.97
2025-12-01 13:40:00,TANK_02,6.231,1.576,22.71,7.97
2025-12-01 13:50:00,TANK_02,6.208,1.567,23.07,7.8
2025-12-01 14:00:00,TANK_02,6.217,1.555,22.8,7.83
2025-12-01 14:10:00,TANK_02,6.213,1.554,23.02,7.91
2025-12-01 14:20:00,TANK_02,6.213,1.54,23.31,7.97
2025-12-01 14:30:00,TANK_02,6.218,1.532,23.21,7.78
2025-12-01 14:40:00,TANK_02,6.211,1.541,23.26,7.85
2025-12-01 14:50:00,TANK_02,6.219,1.539,23.41,7.93
2025-12-01 15:00:00,TANK_02,6.219,1.549,23.53,8.0
2025-12-01 15:10:00,TANK_02,6.214,1.549,23.29,7.83
2025-12-01 15:20:00,TANK_02,6.225,1.554,23.63,7.84
2025-12-01 15:30:00,TANK_02,6.231,1.568,23.53,7.84
2025-12-01 15:40:00,TANK_02,6.236,1.561,23.79,7.65
2025-12-01 15:50:00,TANK_02,6.223,1.536,23.71,7.79
2025-12-01 16:00:00,TANK_02,6.232,1.525,24.04,7.56
2025-12-01 16:10:00,TANK_02,6.261,1.523,23.68,7.86
2025-12-01 16:20:00,TANK_02,6.25,1.546,23.92,7.63
2025-12-01 16:30:00,TANK_02,6.231,1.552,24.01,7.48
2025-12-01 16:40:00,TANK_02,6.236,1.523,23.99,7.69
2025-12-01 16:50:00,TANK_02,6.24,1.528,24.26,7.73
2025-12-01 17:00:00,TANK_02,6.262,1.524,24.15,7.74
2025-12-01 17:10:00,TANK_02,6.266,1.536,24.3,7.7
2025-12-01 17:20:00,TANK_02,6.266,1.53,24.31,7.82
2025-12-01 17:30:00,TANK_02,6.263,1.542,24.46,7.47
2025-12-01 17:40:00,TANK_02,6.263,1.53,24.58,7.74
2025-12-01 17:50:00,TANK_02,6.285,1.539,24.52,7.71
2025-12-01 18:00:00,TANK_02,6.277,1.537,24.48,7.59
2025-12-01 18:10:00,TANK_02,6.254,1.54,24.59,7.63
2025-12-01 18:20:00,TANK_02,6.28,1.549,24.62,7.72
2025-12-01 18:30:00,TANK_02,6.297,1.541,24.6,7.57
2025-12-01 18:40:00,TANK_02,6.283,1.543,24.68,7.81
2025-12-01 18:50:00,TANK_02,6.287,1.546,24.65,7.62
2025-12-01 19:00:00,TANK_02,6.278,1.555,24.64,7.62
2025-12-01 19:10:00,TANK_02,6.272,1.575,24.63,7.63
2025-12-01 19:20:00,TANK_02,6.263,1.564,24.62,7.78
2025-12-01 19:30:00,TANK_02,6.238,1.564,24.61,7.52
2025-12-01 19:40:00,TANK_02,6.237,1.568,24.69,7.68
2025-12-01 19:50:00,TANK_02,6.242,1.581,24.53,7.85
2025-12-01 20:00:00,TANK_02,6.249,1.569,24.85,7.66
2025-12-01 20:10:00,TANK_02,6.244,1.566,24.5,7.63
2025-12-01 20:20:00,TANK_02,6.249,1.559,24.62,7.47
2025-12-01 20:30:00,TANK_02,6.242,1.536,24.76,7.56
2025-12-01 20:40:00,TANK_02,6.24,1.536,24.61,7.63
2025-12-01 20:50:00,TANK_02,6.24,1.524,24.6,7.74
2025-12-01 21:00:00,TANK_02,6.247,1.518,24.8,7.34
2025-12-01 21:10:00,TANK_02,6.243,1.522,24.73,7.71
2025-12-01 21:20:00,TANK_02,6.238,1.521,24.74,7.54
2025-12-01 21:30:00,TANK_02,6.225,1.539,24.43,7.64
2025-12-01 21:40:00,TANK_02,6.219,1.537,24.33,7.77
2025-12-01 21:50:00,TANK_02,6.221,1.527,24.55,7.63
2025-12-01 22:00:00,TANK_02,6.216,1.519,24.48,7.45
2025-12-01 22:10:00,TANK_02,6.208,1.52,24.49,7.62
2025-12-01 22:20:00,TANK_02,6.219,1.532,24.39,7.67
2025-12-01 22:30:00,TANK_02,6.218,1.521,24.34,7.52
2025-12-01 22:40:00,TANK_02,6.222,1.537,24.41,7.63
2025-12-01 22:50:00,TANK_02,6.208,1.545,24.08,7.74
2025-12-01 23:00:00,TANK_02,6.208,1.538,24.24,7.67
2025-12-01 23:10:00,TANK_02,6.206,1.53,24.22,7.53
2025-12-01 23:20:00,TANK_02,6.215,1.526,24.12,7.51
2025-12-01 23:30:00,TANK_02,6.219,1.523,24.29,7.66
2025-12-01 23:40:00,TANK_02,6.218,1.518,23.93,7.74
2025-12-01 23:50:00,TANK_02,6.216,1.509,24.1,7.65
2025-12-02 00:00:00,TANK_02,6.244,1.522,23.93,7.85
2025-12-02 00:10:00,TANK_02,6.235,1.52,23.76,7.71
2025-12-02 00:20:00,TANK_02,6.244,1.512,23.77,7.8
2025-12-02 00:30:00,TANK_02,6.213,1.509,23.74,7.87
2025-12-02 00:40:00,TANK_02,6.219,1.501,23.87,7.84
2025-12-02 00:50:00,TANK_02,6.219,1.49,23.48,7.86
2025-12-02 01:00:00,TANK_02,6.202,1.504,23.37,7.79
2025-12-02 01:10:00,TANK_02,6.195,1.5,23.38,7.71
2025-12-02 01:20:00,TANK_02,6.204,1.486,23.59,7.7
2025-12-02 01:30:00,TANK_02,6.203,1.498,23.51,7.93
2025-12-02 01:40:00,TANK_02,6.201,1.512,23.22,7.68
2025-12-02 01:50:00,TANK_02,6.202,1.498,23.3,7.86
2025-12-02 02:00:00,TANK_02,6.199,1.482,23.19,7.83
2025-12-02 02:10:00,TANK_02,6.172,1.473,23.13,7.93
2025-12-02 02:20:00,TANK_02,6.158,1.493,22.78,7.84
2025-12-02 02:30:00,TANK_02,6.146,1.505,22.89,7.86
2025-12-02 02:40:00,TANK_02,6.142,1.503,22.75,7.83
2025-12-02 02:50:00,TANK_02,6.123,1.494,22.94,8.04
2025-12-02 03:00:00,TANK_02,6.127,1.471,22.71,7.78
2025-12-02 03:10:00,TANK_02,6.126,1.47,22.82,7.81
2025-12-02 03:20:00,TANK_02,6.129,1.48,22.63,7.98
2025-12-02 03:30:00,TANK_02,6.107,1.479,22.73,7.81
2025-12-02 03:40:00,TANK_02,6.099,1.474,22.5,7.9
2025-12-02 03:50:00,TANK_02,6.105,1.469,22.35,8.0
2025-12-02 04:00:00,TANK_02,6.104,1.47,22.38,8.21
2025-12-02 04:10:00,TANK_02,6.102,1.462,22.5,7.85
2025-12-02 04:20:00,TANK_02,6.113,1.466,22.42,8.08
2025-12-02 04:30:00,TANK_02,6.121,1.471,22.09,7.84
2025-12-02 04:40:00,TANK_02,6.116,1.465,22.27,7.92
2025-12-02 04:50:00,TANK_02,6.118,1.449,22.15,8.09
2025-12-02 05:00:00,TANK_02,6.113,1.457,21.91,8.08
2025-12-02 05:10:00,TANK_02,6.107,1.457,21.93,8.0
2025-12-02 05:20:00,TANK_02,6.116,1.462,22.05,8.01
2025-12-02 05:30:00,TANK_02,6.115,1.45,21.8,8.18
2025-12-02 05:40:00,TANK_02,6.108,1.434,21.76,8.03
2025-12-02 05:50:00,TANK_02,6.097,1.432,21.84,8.0
2025-12-02 06:00:00,TANK_02,6.099,1.435,22.01,7.99
2025-12-02 06:10:00,TANK_02,6.104,1.438,21.76,8.25
2025-12-02 06:20:00,TANK_02,6.099,1.442,21.72,8.23
2025-12-02 06:30:00,TANK_02,6.101,1.426,21.77,8.1
2025-12-02 06:40:00,TANK_02,6.101,1.416,21.8,8.15
2025-12-02 06:50:00,TANK_02,6.085,1.424,21.74,8.18
2025-12-02 07:00:00,TANK_02,6.081,1.417,21.77,8.06
2025-12-02 07:10:00,TANK_02,6.083,1.392,21.55,8.16
